Id,Age,Genre,Education,Pays,Ethnicité,Neuroticisme,Extraversion,Ouverture,Agréabilité,Conscienciosité,Impulsivité,Recherche de sensations,Alcohol,Amphetamines,Amyl nitrite,Benzodiazepine,Caffeine,Cannabis,Chocolate,Cocaine,Crack,Ecstasy,Heroin,Ketamine,Legal highs,LSD,Methadone,Magic mushrooms,Nicotine,Semeron,Volatile substance abuse
671,18-24,Male,Certificat ou diplome professionel,UK,Blanc,-0.34799,0.16767,-0.45174,-0.76096,-0.40581,1.06% ,11.19% ,5,0,3,0,6,5,5,2,0,0,0,0,3,0,0,0,6,0,0,
672,35-44,Male,Certificat ou diplome professionel,UK,Blanc,-0.46725,0.80523,-0.01928,-0.60633,0.12331,10.34% ,11.14% ,2,1,1,0,6,6,6,1,0,1,0,0,0,1,0,1,6,0,0,
673,18-24,Male,Université,UK,Blanc,-0.24649,0.00332,1.43533,0.76096,0.93949,11.46% ,11.83% ,2,0,0,0,6,6,4,0,0,0,0,0,1,0,0,0,6,0,0,
674,18-24,Female,Collège ou université aucun certificat ou diplome,UK,Blanc,1.23461,1.11406,0.44585,0.59042,0.93949,16.29% ,11.62% ,5,0,0,0,6,2,5,2,0,2,0,0,0,0,0,0,0,0,0,
675,18-24,Female,Matrise,UK,Asiatique ,0.82562,-0.69509,-0.58331,-0.60633,-1.01450,16.29% ,11.19% ,3,0,0,3,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,
676,35-44,Male,Certificat ou diplome professionel,UK,Blanc,-0.05188,-0.30033,-0.71727,-0.76096,-0.78155,13.63% ,11.14% ,3,2,1,0,6,6,6,3,0,3,0,3,3,1,0,3,6,0,1,
677,18-24,Male,Certificat ou diplome professionel,UK,Blanc,0.22393,0.00332,34,-0.15487,0.25953,10.34% ,11.19% ,3,0,0,0,6,6,6,0,0,0,0,0,6,0,0,0,6,0,0,
678,25-34,Male,Université,UK,Blanc,0.52135,-0.30033,0.44585,-0.60633,-0.65253,18.83% ,11.83% ,6,2,2,0,4,3,5,2,0,0,0,0,0,0,0,0,3,0,0,
679,18-24,Male,Collège ou université aucun certificat ou diplome,UK,Blanc,2.28554,24,-0.31776,-0.01729,26,14.64% ,4.62% ,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,2,
680,18-24,Female,Collège ou université aucun certificat ou diplome,UK,Blanc,0.62967,-0.30033,-0.58331,-1.21213,1.46191,16.29% ,11.14% ,5,4,3,3,6,3,4,3,0,0,0,0,4,0,3,0,3,0,3,
681,45-54,Male,Doctorat,UK,Blanc,0.22393,-0.80615,-0.17779,-0.01729,26,16.29% ,3.77% ,6,6,1,3,6,1,4,3,3,6,3,3,3,2,2,2,0,0,0,
682,35-44,Male,Collège ou université aucun certificat ou diplome,UK,Blanc,24,0.00332,37,-0.60633,0.12331,10.34% ,11.19% ,6,0,2,3,6,3,5,0,0,2,0,0,0,0,0,0,6,0,0,
683,25-34,Male,Matrise,UK,Blanc,1.37297,27,0.44585,0.28783,0.58489,14.64% ,8.97% ,6,0,0,0,6,1,4,0,0,0,0,0,0,0,0,0,0,0,0,
684,35-44,Female,Université,UK,Blanc,0.52135,-0.15487,-0.45174,-0.15487,-0.65253,14.64% ,11.19% ,3,2,2,2,3,3,4,3,1,2,0,2,2,2,0,3,1,0,0,
685,35-44,Female,Certificat ou diplome professionel,UK,Blanc,0.91093,-0.69509,1.24033,-1.21213,30,7.85% ,5.46% ,4,0,0,6,6,4,6,0,0,0,0,0,3,0,6,1,4,0,0,
686,25-34,Male,Université,Australie,Blanc,-0.34799,0.16767,0.72330,-0.45321,-0.78155,10.34% ,13.21% ,6,5,3,5,6,6,6,3,0,3,0,2,3,4,0,4,5,0,0,
687,18-24,Female,Collège ou université aucun certificat ou diplome,Canada,Blanc,1.60383,0.96248,1.43533,-0.30172,-0.89891,10.34% ,11.14% ,5,0,0,0,6,2,5,0,0,0,0,0,0,0,0,0,0,0,0,
688,45-54,Female,À quitté l'école avant 16 ans,Australie,Blanc,27,0.63779,-0.97631,0.94156,0.25953,14.64% ,3.77% ,4,1,0,2,5,5,4,1,0,0,0,0,0,1,0,0,3,0,0,
689,35-44,Male,Collège ou université aucun certificat ou diplome,USA,Blanc,1.02119,1.11406,-0.31776,-1.21213,0.58489,10.34% ,11.14% ,2,2,1,3,6,6,6,1,0,1,0,0,0,0,0,0,3,0,0,
690,55-64,Female,Matrise,UK,Blanc,0.82562,-0.69509,-0.45174,-0.01729,-0.14277,5.52% ,13.21% ,6,1,0,1,6,1,4,0,0,0,0,0,0,1,0,1,1,0,0,
691,55-64,Male,Collège ou université aucun certificat ou diplome,UK,Blanc,0.41667,-0.69509,36,33,-0.14277,11.46% ,11.19% ,6,0,0,2,6,0,4,0,0,0,1,0,0,0,1,0,6,0,0,
692,25-34,Female,Université,UK,Blanc,-0.14882,-0.15487,-0.97631,0.13136,0.41594,16.29% ,11.19% ,4,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,2,0,0,
693,45-54,Female,Matrise,UK,Blanc,0.22393,-0.69509,-0.31776,-0.30172,-0.52745,16.29% ,8.97% ,6,0,0,0,6,1,6,0,0,0,0,0,0,0,0,0,1,0,0,
694,35-44,Male,Matrise,UK,Blanc,25,-0.30033,0.14143,0.43852,0.58489,14.64% ,8.97% ,6,1,0,0,6,2,6,1,0,1,0,0,0,0,0,0,2,0,0,
695,35-44,Male,Certificat ou diplome professionel,UK,Blanc,27,-0.57545,-0.45174,-0.60633,-0.27607,13.63% ,11.83% ,5,1,1,0,6,6,5,2,0,2,0,2,2,1,0,1,2,0,1,
696,35-44,Female,Matrise,UK,Blanc,-0.14882,-0.43999,-0.01928,1.28610,1.81175,16.29% ,7.00% ,6,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,1,0,0,
697,55-64,Male,Université,UK,Blanc,28,0.32197,0.44585,33,1.46191,18.83% ,11.62% ,5,1,1,0,6,6,5,1,0,0,0,0,0,1,0,1,1,0,0,
698,45-54,Female,Université,Canada,Autre ,21,-0.30033,1.06238,1.61108,-0.00665,16.29% ,11.62% ,4,0,0,0,6,6,6,0,0,0,0,0,0,1,0,1,6,0,0,
699,35-44,Male,Université,USA,Blanc,-0.05188,-0.94779,0.88309,-0.01729,-0.65253,18.83% ,11.19% ,6,5,0,3,6,5,6,2,0,2,1,0,0,3,0,2,5,0,0,
700,55-64,Male,Collège ou université aucun certificat ou diplome,UK,Blanc,-0.14882,-1.09207,-0.71727,0.28783,-1.01450,18.83% ,13.21% ,6,2,2,0,6,6,4,2,0,2,0,0,2,2,0,2,6,0,2,
701,35-44,Female,Collège ou université aucun certificat ou diplome,Autre,Blanc,0.91093,0.16767,0.44585,-0.91699,0.12331,7.85% ,11.14% ,5,2,0,2,6,6,6,2,1,3,1,0,3,2,0,2,6,0,1,
702,45-54,Male,À quitté l'école avant 16 ans,UK,Blanc,26,1.11406,0.44585,0.76096,1.13407,16.29% ,13.21% ,1,1,1,2,6,6,5,0,0,0,0,0,0,0,2,2,6,0,0,
703,35-44,Female,Université,UK,Blanc,-0.34799,0.63779,0.58331,-0.30172,-0.00665,10.34% ,11.19% ,3,1,2,2,4,3,6,0,0,3,0,2,3,2,0,3,2,0,0,
704,55-64,Male,Université,UK,Blanc,23,0.80523,-0.17779,-0.91699,-0.14277,16.29% ,11.62% ,6,0,0,0,6,1,5,0,0,0,0,0,0,0,0,0,1,0,0,
705,35-44,Male,Collège ou université aucun certificat ou diplome,USA,Blanc,28,-0.30033,-0.58331,-0.60633,0.25953,16.29% ,11.19% ,6,1,1,1,1,6,1,1,1,1,1,1,3,1,1,1,1,0,1,
706,18-24,Male,Collège ou université aucun certificat ou diplome,UK,Blanc,23,0.32197,1.06238,2.03972,0.12331,16.29% ,11.83% ,3,2,2,2,4,6,5,0,0,0,0,0,2,0,0,0,6,0,0,
707,18-24,Female,Université,UK,Blanc,-0.14882,-0.94779,36,-0.45321,0.25953,11.46% ,8.97% ,4,0,0,0,4,2,5,0,0,0,0,0,0,0,0,0,2,0,0,
708,25-34,Male,Université,UK,Blanc,-0.05188,1.93886,0.29338,-0.15487,-0.52745,11.46% ,13.21% ,5,2,2,0,6,5,5,3,0,5,0,3,3,0,0,0,5,0,0,
709,18-24,Male,Collège ou université aucun certificat ou diplome,UK,Blanc,0.41667,-0.57545,-0.45174,0.76096,1.13407,14.64% ,11.19% ,5,0,3,0,6,3,6,0,0,4,0,3,3,0,0,0,2,0,0,
710,18-24,Male,Certificat ou diplome professionel,UK,Blanc,27,-0.30033,-0.71727,0.59042,0.41594,16.29% ,4.62% ,3,0,0,0,6,4,5,0,0,0,0,0,0,0,0,0,6,0,0,
711,18-24,Male,Université,UK,Blanc,0.91093,0.16767,0.58331,-0.60633,-1.25773,13.63% ,11.14% ,5,2,3,2,3,6,6,2,0,2,0,3,3,3,0,2,5,0,0,
712,18-24,Male,Collège ou université aucun certificat ou diplome,USA,Blanc,-0.58016,-0.15487,-0.84732,1.11406,0.41594,14.64% ,8.97% ,3,0,0,6,3,6,4,0,0,0,0,0,3,0,0,3,3,0,0,
713,25-34,Female,Matrise,UK,Blanc,0.52135,0.32197,0.72330,0.13136,1.13407,18.83% ,11.19% ,4,3,0,2,5,3,5,2,0,3,0,0,3,3,0,0,0,0,0,
714,18-24,Male,Université,USA,Blanc,0.52135,0.80523,0.88309,1.81866,-0.00665,10.34% ,11.19% ,6,5,2,0,6,6,4,0,0,3,0,0,3,4,0,3,5,0,0,
715,18-24,Male,Certificat ou diplome professionel,UK,Blanc,0.73545,1.11406,0.44585,-1.07533,-0.27607,10.34% ,5.46% ,5,0,0,0,6,5,6,0,0,0,0,0,0,0,0,0,5,0,0,
716,18-24,Female,Collège ou université aucun certificat ou diplome,USA,Blanc,0.62967,0.47617,1.06238,1.81866,0.25953,18.83% ,13.21% ,5,3,0,6,6,6,4,3,3,2,2,0,2,3,3,3,6,0,2,
717,18-24,Male,Collège ou université aucun certificat ou diplome,UK,Blanc,-0.05188,29,37,-0.60633,28,7.85% ,8.97% ,3,0,0,3,6,6,6,0,0,0,0,0,0,0,0,0,6,0,0,
718,35-44,Male,Université,USA,Blanc,28,-0.80615,-0.31776,0.13136,0.25953,16.29% ,8.97% ,5,1,0,4,4,6,5,2,0,0,0,2,2,2,0,3,6,0,1,
719,18-24,Male,À quitté l'école à 16 ans,Autre,Blanc,-0.05188,-1.23177,-0.71727,-0.60633,-0.27607,5.52% ,11.14% ,5,2,0,0,5,6,4,0,0,0,0,0,0,0,0,0,6,0,0,
720,55-64,Male,Université,UK,Blanc,-0.34799,-0.94779,-0.71727,-0.45321,-0.40581,11.46% ,13.21% ,5,1,2,0,6,2,5,2,0,2,0,1,0,1,0,1,1,0,0,
721,35-44,Male,Collège ou université aucun certificat ou diplome,UK,Blanc,1.23461,0.80523,0.88309,-0.15487,1.13407,10.34% ,11.19% ,6,4,3,5,6,6,6,2,0,3,2,2,3,2,0,3,6,0,1,
722,35-44,Female,Certificat ou diplome professionel,UK,Blanc,1.60383,-0.69509,0.29338,0.76096,0.12331,16.29% ,8.97% ,4,2,1,0,6,6,6,2,0,0,0,0,0,1,0,1,1,0,1,
723,55-64,Male,Certificat ou diplome professionel,UK,Blanc,-0.05188,-0.30033,-0.01928,-0.60633,-0.40581,14.64% ,7.00% ,1,1,0,1,6,6,5,1,0,0,1,0,0,1,0,1,1,0,1,
724,25-34,Female,Université,UK,Blanc,27,1.45421,0.29338,0.94156,0.58489,13.63% ,11.19% ,5,0,0,0,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0,
725,35-44,Female,Collège ou université aucun certificat ou diplome,UK,Blanc,1.13281,-0.57545,0.72330,0.76096,-0.40581,13.63% ,11.83% ,4,3,0,1,6,6,6,4,0,4,0,0,0,1,0,1,6,0,0,
726,25-34,Female,Matrise,UK,Blanc,0.31287,0.63779,0.72330,1.61108,0.25953,18.83% ,5.46% ,5,2,3,3,6,5,6,4,0,5,0,4,3,4,0,3,3,0,0,
727,18-24,Male,Certificat ou diplome professionel,UK,Blanc,2.28554,-0.94779,0.72330,-1.21213,-0.52745,16.29% ,11.19% ,6,0,3,0,6,4,5,0,0,0,0,0,0,0,0,0,4,0,0,
728,25-34,Female,Matrise,UK,Mixed-Blanc/Noir,0.31287,0.63779,-0.58331,0.13136,-0.14277,13.63% ,11.83% ,5,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,3,0,0,
729,18-24,Male,Collège ou université aucun certificat ou diplome,Canada,Blanc,23,0.16767,0.72330,-0.30172,30,13.63% ,11.62% ,4,0,0,0,3,3,5,0,0,3,0,0,0,4,0,4,0,0,0,
730,25-34,Female,À quitté l'école à 16 ans,Australie,Blanc,-0.58016,0.32197,0.14143,-0.60633,0.12331,7.85% ,11.19% ,6,2,2,2,6,6,5,2,2,2,2,2,0,4,2,6,6,2,2,
731,35-44,Female,Université,UK,Blanc,0.73545,0.00332,-0.97631,-0.01729,-0.00665,18.83% ,7.00% ,5,1,1,0,6,1,6,0,0,1,0,0,0,1,0,1,2,0,1,
732,18-24,Male,Collège ou université aucun certificat ou diplome,UK,Blanc,28,1.28610,-0.31776,-0.15487,-0.52745,13.63% ,13.21% ,4,4,2,0,4,5,4,0,0,3,0,0,5,0,0,3,0,0,0,
733,18-24,Female,Université,UK,Blanc,1.23461,0.63779,0.72330,-0.15487,-0.00665,16.29% ,11.83% ,6,0,2,0,6,5,5,3,0,3,0,0,3,0,0,0,5,0,0,
734,35-44,Male,À quitté l'école à 16 ans,UK,Mixed-Blanc/Asiatique ,0.62967,0.16767,0.29338,-0.30172,-0.27607,18.83% ,11.19% ,5,2,2,3,6,6,5,0,0,0,0,0,2,1,0,1,6,0,0,
735,18-24,Male,Collège ou université aucun certificat ou diplome,UK,Blanc,0.73545,1.11406,1.43533,33,28,10.34% ,11.19% ,6,3,3,3,5,6,5,3,0,3,0,3,3,0,0,3,6,0,0,
736,25-34,Female,Université,UK,Blanc,0.22393,2.12700,2.44904,1.61108,-0.65253,7.85% ,11.14% ,4,3,2,3,6,5,5,4,0,5,2,3,3,4,3,3,6,0,2,
737,25-34,Male,Université,UK,Blanc,-0.46725,27,26,33,-1.13788,14.64% ,11.62% ,6,2,5,0,6,3,6,4,0,4,0,5,0,1,0,0,5,0,0,
738,25-34,Male,Université,UK,Blanc,26,1.74091,-0.01928,0.13136,2.33337,11.46% ,11.14% ,5,2,0,0,6,2,5,2,0,2,0,2,2,2,0,0,2,0,0,
739,18-24,Female,À quitté l'école à 18 ans,Autre,Blanc,1.23461,0.16767,1.43533,1.28610,0.58489,16.29% ,13.21% ,4,0,0,3,6,6,6,0,0,6,0,3,4,5,3,5,3,0,0,
740,25-34,Male,Matrise,Autre,Blanc,-0.05188,30,0.44585,-0.45321,-0.52745,13.63% ,11.19% ,6,2,0,0,6,6,4,3,0,4,0,0,3,4,0,4,6,0,2,
741,35-44,Male,Collège ou université aucun certificat ou diplome,UK,Blanc,24,0.16767,0.58331,1.28610,-0.65253,10.34% ,11.62% ,5,3,2,3,6,6,5,3,0,4,0,4,4,5,0,4,6,0,0,
743,45-54,Female,Matrise,UK,Blanc,0.82562,-0.30033,0.29338,0.76096,1.63088,11.46% ,13.21% ,6,1,0,1,6,1,6,0,0,0,0,0,0,1,0,1,1,0,1,
744,35-44,Female,Université,UK,Blanc,0.62967,0.16767,-0.71727,-0.91699,-0.89891,14.64% ,7.00% ,5,0,1,2,5,1,4,0,0,2,0,0,2,1,0,0,3,0,1,
745,25-34,Male,À quitté l'école à 16 ans,UK,Blanc,-0.34799,0.00332,-0.58331,-0.91699,0.75830,11.46% ,13.21% ,1,0,0,0,0,6,6,0,0,0,0,0,2,0,6,0,0,0,0,
746,45-54,Male,Collège ou université aucun certificat ou diplome,UK,Blanc,27,0.16767,-0.01928,0.59042,30,7.85% ,11.83% ,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,1,0,0,
747,25-34,Female,À quitté l'école à 16 ans,UK,Blanc,0.73545,0.32197,-1.11902,0.43852,-0.40581,16.29% ,11.83% ,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,
748,25-34,Female,Matrise,UK,Blanc,-0.05188,0.47617,0.44585,0.28783,0.41594,16.29% ,11.83% ,4,0,2,2,6,6,6,2,0,3,0,2,3,0,0,0,5,0,0,
749,35-44,Female,À quitté l'école à 16 ans,UK,Blanc,0.41667,-0.57545,36,-0.01729,28,13.63% ,11.83% ,2,6,2,3,6,6,6,2,2,2,0,2,0,2,0,2,0,0,0,
750,35-44,Female,Doctorat,UK,Blanc,21,0.96248,-0.97631,1.61108,2.04506,18.83% ,11.19% ,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,
751,35-44,Male,Matrise,UK,Blanc,-0.14882,0.00332,-0.01928,1.11406,-0.14277,18.83% ,13.21% ,5,0,1,1,6,2,5,2,0,0,0,0,0,0,0,0,2,0,1,
752,25-34,Female,Certificat ou diplome professionel,UK,Blanc,17,1.45421,33,1.11406,1.30612,18.83% ,8.97% ,6,2,0,0,6,3,6,3,0,2,0,0,0,0,0,0,6,0,1,
753,25-34,Male,Collège ou université aucun certificat ou diplome,Autre,Blanc,1.60383,-0.30033,1.06238,1.45039,28,5.52% ,11.62% ,6,3,0,5,3,5,4,3,0,4,0,0,4,0,0,3,6,0,0,
754,25-34,Female,Matrise,UK,Blanc,0.41667,1.11406,-0.58331,1.28610,0.41594,13.63% ,13.21% ,5,2,2,0,6,2,5,2,0,2,0,0,2,0,0,2,2,0,0,
755,25-34,Male,Doctorat,UK,Blanc,27,0.47617,1.43533,1.11406,-0.52745,13.63% ,11.62% ,4,1,1,2,6,5,5,2,0,1,0,0,3,3,0,2,4,0,0,
756,18-24,Male,Collège ou université aucun certificat ou diplome,USA,Blanc,23,1.58487,1.65653,0.76096,2.63199,16.29% ,7.00% ,5,4,3,3,6,2,5,3,0,3,3,4,4,4,3,4,6,0,0,
757,18-24,Female,Matrise,UK,Mixed-Blanc/Asiatique ,0.62967,0.32197,-0.58331,0.13136,0.75830,18.83% ,11.83% ,5,0,2,0,5,2,5,0,0,0,0,0,2,0,0,0,0,0,0,
758,18-24,Female,Collège ou université aucun certificat ou diplome,Republique d'Ireland,Blanc,2.28554,-0.43999,-0.17779,0.76096,25,7.85% ,13.21% ,6,6,0,0,5,6,5,0,0,6,0,0,0,0,0,0,6,0,0,
759,18-24,Male,Collège ou université aucun certificat ou diplome,USA,Blanc,0.41667,0.63779,-0.01928,-0.15487,-0.27607,11.46% ,11.14% ,3,3,0,5,6,6,5,3,3,3,0,0,4,0,3,3,6,0,0,
760,18-24,Male,Doctorat,UK,Blanc,14,1.74091,0.58331,1.11406,0.25953,16.29% ,13.21% ,6,0,2,2,6,3,3,2,2,3,0,3,4,3,6,0,6,0,0,
761,25-34,Male,Université,Canada,Blanc,0.04257,-0.94779,-0.84732,-0.45321,-0.65253,13.63% ,11.14% ,6,2,2,2,6,3,6,3,0,3,3,2,5,0,3,3,5,0,3,
762,18-24,Male,Collège ou université aucun certificat ou diplome,USA,Blanc,1.72012,0.32197,-1.11902,-0.45321,23,0.37% ,11.83% ,6,0,0,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,
763,25-34,Female,Université,Australie,Blanc,24,0.80523,1.43533,1.11406,0.12331,18.83% ,13.21% ,6,6,2,4,5,6,5,2,0,6,0,2,6,3,0,2,3,0,0,
764,18-24,Female,Université,UK,Blanc,1.13281,0.80523,0.58331,0.94156,30,10.34% ,8.97% ,5,0,0,2,5,3,0,3,3,2,0,0,0,0,0,3,5,0,2,
765,18-24,Male,À quitté l'école à 16 ans,UK,Blanc,0.41667,-0.94779,1.06238,0.59042,-1.01450,11.46% ,11.19% ,5,0,2,0,4,5,3,2,0,3,0,2,2,3,0,3,4,0,0,
766,18-24,Male,Collège ou université aucun certificat ou diplome,USA,Blanc,0.62967,0.16767,2.15324,0.76096,-0.00665,13.63% ,11.14% ,4,2,3,2,6,6,5,2,0,3,0,0,3,5,2,4,6,0,0,
767,18-24,Male,Collège ou université aucun certificat ou diplome,USA,Blanc,1.02119,-0.80615,0.29338,2.23427,-0.65253,11.46% ,11.62% ,6,3,0,6,6,1,5,3,3,3,2,0,2,4,6,2,6,0,3,
768,25-34,Male,Matrise,Nouvelle Zelande,Blanc,0.82562,-0.69509,0.14143,-0.76096,-0.27607,16.29% ,11.62% ,6,2,3,6,6,6,6,3,0,2,2,3,4,2,3,3,6,0,3,
769,18-24,Female,Certificat ou diplome professionel,USA,Autre ,-0.34799,0.63779,0.14143,-0.30172,0.75830,7.85% ,11.19% ,4,6,0,6,6,6,6,3,0,0,0,0,0,0,0,3,6,0,0,
770,25-34,Male,Université,Australie,Blanc,1.02119,0.16767,0.58331,0.43852,0.75830,14.64% ,11.19% ,6,2,2,3,6,2,6,0,0,1,0,0,0,1,0,1,2,0,1,
771,18-24,Male,Collège ou université aucun certificat ou diplome,USA,Blanc,0.62967,28,37,-0.01729,-0.89891,5.52% ,11.14% ,3,3,0,0,3,3,6,0,0,3,0,5,5,3,0,0,5,0,0,
772,18-24,Female,Matrise,UK,Asiatique ,0.52135,30,33,0.94156,0.25953,11.46% ,8.97% ,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,4,0,0,
773,45-54,Male,Université,UK,Blanc,1.23461,30,-0.45174,-0.60633,28,13.63% ,13.21% ,6,5,3,3,6,6,5,3,0,3,1,6,6,2,1,5,1,0,2,
774,45-54,Female,Certificat ou diplome professionel,Canada,Blanc,1.02119,-1.23177,-0.31776,-0.30172,-0.52745,18.83% ,11.83% ,1,1,0,6,4,6,3,1,1,0,1,0,0,1,6,1,6,0,1,
775,18-24,Male,À quitté l'école à 18 ans,Autre,Blanc,25,-0.43999,0.58331,0.28783,-0.00665,16.29% ,11.83% ,4,2,0,2,6,4,5,0,0,4,2,2,2,5,2,2,6,0,0,
776,18-24,Female,Collège ou université aucun certificat ou diplome,Autre,Blanc,21,0.47617,0.88309,-0.30172,28,13.63% ,13.21% ,4,0,0,0,6,6,5,0,0,0,0,5,0,4,0,2,6,0,0,
777,25-34,Male,Collège ou université aucun certificat ou diplome,USA,Blanc,0.13606,-0.43999,-0.84732,-0.30172,-0.00665,16.29% ,4.62% ,3,6,0,6,6,5,5,2,2,2,3,0,0,2,6,2,6,0,0,
778,18-24,Male,Collège ou université aucun certificat ou diplome,USA,Mixed-Blanc/Asiatique ,0.52135,0.63779,0.72330,-0.60633,-0.52745,13.63% ,11.62% ,6,4,0,6,6,6,0,3,3,2,0,0,2,0,0,2,2,0,0,
779,18-24,Male,Collège ou université aucun certificat ou diplome,Canada,Blanc,1.98437,0.00332,2.15324,-0.45321,-0.65253,10.34% ,11.19% ,4,6,0,5,5,6,6,3,0,3,0,5,3,5,0,5,4,0,0,
780,45-54,Male,À quitté l'école à 18 ans,UK,Blanc,18,1.11406,-0.31776,0.59042,-0.40581,13.63% ,11.19% ,5,3,1,0,6,6,5,2,0,4,1,2,6,3,0,5,1,0,1,
781,18-24,Female,Certificat ou diplome professionel,USA,Blanc,1.02119,24,-0.17779,0.43852,-0.00665,14.64% ,8.97% ,4,3,0,0,3,3,3,3,0,2,2,0,3,2,3,2,3,0,0,
782,35-44,Male,Certificat ou diplome professionel,USA,Blanc,1.02119,-0.94779,-0.84732,-1.34289,-0.78155,13.63% ,11.19% ,6,0,0,5,6,5,5,1,0,0,0,0,0,0,0,0,6,0,0,
783,18-24,Male,Collège ou université aucun certificat ou diplome,USA,Autre ,1.13281,-1.23177,0.29338,-0.01729,-1.13788,5.52% ,5.46% ,3,3,0,2,6,4,3,4,2,3,2,2,3,3,3,0,4,0,3,
784,18-24,Female,Collège ou université aucun certificat ou diplome,USA,Blanc,0.82562,-0.43999,0.88309,0.43852,-0.52745,11.46% ,11.14% ,6,3,0,3,3,6,5,0,0,3,0,0,3,3,0,2,3,0,0,
785,18-24,Female,Collège ou université aucun certificat ou diplome,USA,Blanc,-0.24649,0.47617,0.88309,-0.01729,1.13407,18.83% ,11.14% ,6,5,0,4,5,3,5,3,0,3,0,0,0,3,0,0,2,0,0,
786,18-24,Male,Matrise,USA,Blanc,1.37297,-0.80615,0.88309,-0.01729,0.25953,18.83% ,11.19% ,4,2,0,3,5,5,5,0,0,3,0,0,3,3,0,2,3,0,0,
787,18-24,Male,Certificat ou diplome professionel,Autre,Blanc,-0.58016,0.00332,0.14143,-0.30172,29,10.34% ,11.19% ,3,3,2,3,4,6,5,3,0,3,0,3,4,3,0,3,6,0,2,
788,35-44,Male,Certificat ou diplome professionel,Autre,Blanc,0.82562,-0.57545,0.14143,-0.76096,0.12331,7.85% ,11.62% ,6,1,2,1,6,2,3,2,2,2,1,0,2,1,0,2,6,0,1,
789,18-24,Male,Certificat ou diplome professionel,UK,Blanc,21,1.28610,-0.58331,-0.60633,-1.13788,5.52% ,11.19% ,5,0,2,0,5,0,6,5,0,5,0,0,5,0,0,0,0,0,0,
790,18-24,Male,Collège ou université aucun certificat ou diplome,UK,Blanc,19,0.16767,0.72330,0.13136,0.75830,13.63% ,11.14% ,3,0,0,0,6,5,5,0,0,0,0,0,3,0,0,0,0,0,0,
791,18-24,Male,Université,Australie,Blanc,-0.14882,-0.43999,0.88309,-0.60633,-0.78155,7.85% ,11.19% ,5,3,5,3,6,5,6,0,0,3,0,2,3,3,0,3,5,0,5,
792,18-24,Male,Collège ou université aucun certificat ou diplome,USA,Blanc,0.62967,-0.15487,0.58331,32,-0.14277,7.85% ,5.46% ,5,3,4,3,6,3,5,0,0,0,0,5,5,0,4,0,4,0,2,
793,18-24,Male,Collège ou université aucun certificat ou diplome,Autre,Blanc,0.82562,0.63779,0.29338,-1.07533,31,16.29% ,11.83% ,5,5,3,3,6,5,6,3,2,3,3,4,5,5,3,3,3,0,3,
794,25-34,Male,Collège ou université aucun certificat ou diplome,UK,Blanc,0.04257,2.12700,-0.31776,-0.60633,-0.00665,7.85% ,11.62% ,5,2,3,0,6,0,6,4,0,5,0,3,5,2,0,0,0,0,1,
795,25-34,Male,Université,UK,Blanc,-0.05188,-0.57545,1.24033,1.28610,-0.52745,13.63% ,11.19% ,6,1,2,0,6,6,5,0,0,2,0,2,2,3,0,3,6,0,0,
796,18-24,Male,Collège ou université aucun certificat ou diplome,USA,Blanc,1.13281,-0.57545,-0.31776,-0.60633,1.13407,16.29% ,11.83% ,3,3,0,0,6,6,4,5,0,5,0,0,3,5,0,4,2,0,0,
797,18-24,Male,Collège ou université aucun certificat ou diplome,USA,Blanc,0.41667,-0.94779,-0.31776,0.43852,-0.14277,18.83% ,11.19% ,3,6,0,5,5,6,4,4,3,4,5,3,5,4,3,5,6,0,0,
798,18-24,Female,Université,UK,Blanc,-0.58016,0.80523,0.44585,0.59042,1.30612,16.29% ,11.19% ,5,3,2,0,4,5,6,2,0,3,0,0,2,0,0,0,5,0,2,
799,25-34,Female,Collège ou université aucun certificat ou diplome,USA,Blanc,0.13606,1.11406,0.72330,-0.30172,0.75830,18.83% ,11.14% ,6,3,0,3,6,4,6,4,0,0,0,0,0,0,5,0,6,0,0,
800,35-44,Female,Collège ou université aucun certificat ou diplome,UK,Blanc,1.23461,0.63779,1.43533,0.43852,-0.65253,5.52% ,11.19% ,5,2,1,1,6,6,5,3,1,5,1,1,3,1,1,1,5,0,0,
801,18-24,Male,Collège ou université aucun certificat ou diplome,Canada,Blanc,25,0.16767,-0.01928,0.43852,2.04506,18.83% ,11.83% ,4,3,0,3,6,4,6,3,0,4,0,0,6,3,3,3,3,0,0,
802,25-34,Male,Collège ou université aucun certificat ou diplome,USA,Blanc,0.52135,-0.43999,-0.17779,0.59042,-1.01450,11.46% ,13.21% ,3,5,2,2,6,6,5,2,0,2,0,2,3,2,2,2,2,0,1,
